ObservationDate,Country/Region,Province/State,Confirmed,Deaths,Recovered,Active
13-06-2020,New Zealand,NA,1504,22,1482,0
13-06-2020,Papua New Guinea,NA,8,0,8,0
14-06-2020,Australia,Australian Capital Territory,108,3,104,1
14-06-2020,Australia,New South Wales,3131,48,2766,317
14-06-2020,Australia,Northern Territory,29,0,29,0
14-06-2020,Australia,Queensland,1065,6,1051,8
14-06-2020,Australia,South Australia,440,4,436,0
14-06-2020,Australia,Tasmania,228,13,213,2
14-06-2020,Australia,Victoria,1732,19,1661,52
14-06-2020,Australia,Western Australia,602,9,591,2
14-06-2020,Fiji,NA,18,0,18,0
14-06-2020,New Zealand,NA,1504,22,1482,0
14-06-2020,Papua New Guinea,NA,8,0,8,0
15-06-2020,Australia,Australian Capital Territory,108,3,104,1
15-06-2020,Australia,New South Wales,3134,48,2768,318
15-06-2020,Australia,Northern Territory,29,0,29,0
15-06-2020,Australia,Queensland,1065,6,1051,8
15-06-2020,Australia,South Australia,440,4,436,0
15-06-2020,Australia,Tasmania,228,13,213,2
15-06-2020,Australia,Victoria,1741,19,1664,58
15-06-2020,Australia,Western Australia,602,9,591,2
15-06-2020,Fiji,NA,18,0,18,0
15-06-2020,New Zealand,NA,1506,22,1482,2
15-06-2020,Papua New Guinea,NA,8,0,8,0
16-06-2020,Australia,Australian Capital Territory,108,3,105,0
16-06-2020,Australia,New South Wales,3135,48,2770,317
16-06-2020,Australia,Northern Territory,29,0,29,0
16-06-2020,Australia,Queensland,1066,6,1052,8
16-06-2020,Australia,South Australia,440,4,436,0
16-06-2020,Australia,Tasmania,228,13,213,2
16-06-2020,Australia,Victoria,1762,19,1664,79
16-06-2020,Australia,Western Australia,602,9,592,1
16-06-2020,Fiji,NA,18,0,18,0
16-06-2020,New Zealand,NA,1506,22,1482,2
16-06-2020,Papua New Guinea,NA,8,0,8,0
17-06-2020,Australia,Australian Capital Territory,108,3,105,0
17-06-2020,Australia,New South Wales,3137,48,2770,319
17-06-2020,Australia,Northern Territory,29,0,29,0
17-06-2020,Australia,Queensland,1066,6,1052,8
17-06-2020,Australia,South Australia,440,4,436,0
17-06-2020,Australia,Tasmania,228,13,215,0
17-06-2020,Australia,Victoria,1780,19,1678,83
17-06-2020,Australia,Western Australia,603,9,592,2
17-06-2020,Fiji,NA,18,0,18,0
17-06-2020,New Zealand,NA,1507,22,1482,3
17-06-2020,Papua New Guinea,NA,8,0,8,0
18-06-2020,Australia,Australian Capital Territory,108,3,105,0
18-06-2020,Australia,New South Wales,3143,48,2770,325
18-06-2020,Australia,Northern Territory,29,0,29,0
18-06-2020,Australia,Queensland,1066,6,1053,7
18-06-2020,Australia,South Australia,440,4,436,0
18-06-2020,Australia,Tasmania,228,13,215,0
18-06-2020,Australia,Victoria,1792,19,1678,95
18-06-2020,Australia,Western Australia,603,9,592,2
18-06-2020,Fiji,NA,18,0,18,0
18-06-2020,New Zealand,NA,1507,22,1482,3
18-06-2020,Papua New Guinea,NA,8,0,8,0
19-06-2020,Australia,Australian Capital Territory,108,3,105,0
19-06-2020,Australia,New South Wales,3144,48,2771,325
19-06-2020,Australia,Northern Territory,29,0,29,0
19-06-2020,Australia,Queensland,1066,6,1053,7
19-06-2020,Australia,South Australia,440,4,436,0
19-06-2020,Australia,Tasmania,228,13,215,0
19-06-2020,Australia,Victoria,1792,19,1680,93
19-06-2020,Australia,Western Australia,604,9,592,3
19-06-2020,Fiji,NA,18,0,18,0
19-06-2020,New Zealand,NA,1509,22,1482,5
19-06-2020,Papua New Guinea,NA,8,0,8,0
20-06-2020,Australia,Australian Capital Territory,108,3,105,0
20-06-2020,Australia,New South Wales,3149,48,2771,330
20-06-2020,Australia,Northern Territory,29,0,29,0
20-06-2020,Australia,Queensland,1066,6,1053,7
20-06-2020,Australia,South Australia,440,4,436,0
20-06-2020,Australia,Tasmania,228,13,215,0
20-06-2020,Australia,Victoria,1836,19,1694,123
20-06-2020,Australia,Western Australia,605,9,593,3
20-06-2020,Fiji,NA,18,0,18,0
20-06-2020,New Zealand,NA,1511,22,1482,7
20-06-2020,Papua New Guinea,NA,8,0,8,0
21-06-2020,Australia,Australian Capital Territory,108,3,105,0
21-06-2020,Australia,New South Wales,3151,48,2771,332
21-06-2020,Australia,Northern Territory,29,0,29,0
21-06-2020,Australia,Queensland,1066,6,1053,7
21-06-2020,Australia,South Australia,440,4,436,0
21-06-2020,Australia,Tasmania,228,13,215,0
21-06-2020,Australia,Victoria,1847,19,1701,127
21-06-2020,Australia,Western Australia,605,9,593,3
21-06-2020,Fiji,NA,18,0,18,0
21-06-2020,New Zealand,NA,1513,22,1482,9
21-06-2020,Papua New Guinea,NA,8,0,8,0
22-06-2020,Australia,Australian Capital Territory,108,3,105,0
22-06-2020,Australia,New South Wales,3150,48,2771,331
22-06-2020,Australia,Northern Territory,29,0,29,0
22-06-2020,Australia,Queensland,1066,6,1053,7
22-06-2020,Australia,South Australia,440,4,436,0
22-06-2020,Australia,Tasmania,228,13,215,0
22-06-2020,Australia,Victoria,1864,19,1712,133
22-06-2020,Australia,Western Australia,607,9,594,4
22-06-2020,Fiji,NA,18,0,18,0
22-06-2020,New Zealand,NA,1515,22,1483,10
22-06-2020,Papua New Guinea,NA,9,0,8,1
23-06-2020,Australia,Australian Capital Territory,108,3,105,0
23-06-2020,Australia,New South Wales,3159,48,2771,340
23-06-2020,Australia,Northern Territory,29,0,29,0
23-06-2020,Australia,Queensland,1066,6,1053,7
23-06-2020,Australia,South Australia,440,4,436,0
23-06-2020,Australia,Tasmania,228,13,215,0
23-06-2020,Australia,Victoria,1884,20,1721,143
23-06-2020,Australia,Western Australia,607,9,594,4
23-06-2020,Fiji,NA,18,0,18,0
23-06-2020,New Zealand,NA,1516,22,1483,11
23-06-2020,Papua New Guinea,NA,9,0,8,1
24-06-2020,Australia,Australian Capital Territory,108,3,105,0
24-06-2020,Australia,New South Wales,3162,49,2776,337
24-06-2020,Australia,Northern Territory,29,0,29,0
24-06-2020,Australia,Queensland,1066,6,1054,6
24-06-2020,Australia,South Australia,440,4,436,0
24-06-2020,Australia,Tasmania,228,13,215,0
24-06-2020,Australia,Victoria,1917,20,1721,176
24-06-2020,Australia,Western Australia,608,9,595,4
24-06-2020,Fiji,NA,18,0,18,0
24-06-2020,New Zealand,NA,1519,22,1484,13
24-06-2020,Papua New Guinea,NA,10,0,8,2
25-06-2020,Australia,Australian Capital Territory,108,3,105,0
25-06-2020,Australia,New South Wales,3168,49,2782,337
25-06-2020,Australia,Northern Territory,29,0,29,0
25-06-2020,Australia,Queensland,1067,6,1054,7
25-06-2020,Australia,South Australia,440,4,436,0
25-06-2020,Australia,Tasmania,228,13,215,0
25-06-2020,Australia,Victoria,1947,20,1742,185
25-06-2020,Australia,Western Australia,608,9,595,4
25-06-2020,Fiji,NA,18,0,18,0
25-06-2020,New Zealand,NA,1520,22,1484,14
25-06-2020,Papua New Guinea,NA,10,0,8,2
26-06-2020,Australia,Australian Capital Territory,108,3,105,0
26-06-2020,Australia,New South Wales,3174,49,2784,341
26-06-2020,Australia,Northern Territory,29,0,29,0
26-06-2020,Australia,Queensland,1067,6,1054,7
26-06-2020,Australia,South Australia,440,4,436,0
26-06-2020,Australia,Tasmania,228,13,215,0
26-06-2020,Australia,Victoria,1947,20,1742,185
26-06-2020,Australia,Western Australia,608,9,595,4
26-06-2020,Fiji,NA,18,0,18,0
26-06-2020,New Zealand,NA,1522,22,1484,16
26-06-2020,Papua New Guinea,NA,11,0,8,3
27-06-2020,Australia,Australian Capital Territory,108,3,105,0
27-06-2020,Australia,New South Wales,3177,49,2784,344
27-06-2020,Australia,Northern Territory,29,0,29,0
27-06-2020,Australia,Queensland,1067,6,1054,7
27-06-2020,Australia,South Australia,440,4,436,0
27-06-2020,Australia,Tasmania,228,13,215,0
27-06-2020,Australia,Victoria,2028,20,1775,233
27-06-2020,Australia,Western Australia,609,9,595,5
27-06-2020,Fiji,NA,18,0,18,0
27-06-2020,New Zealand,NA,1526,22,1484,20
27-06-2020,Papua New Guinea,NA,11,0,8,3
28-06-2020,Australia,Australian Capital Territory,108,3,105,0
28-06-2020,Australia,New South Wales,3184,49,2784,351
28-06-2020,Australia,Northern Territory,29,0,29,0
28-06-2020,Australia,Queensland,1067,6,1054,7
28-06-2020,Australia,South Australia,440,4,436,0
28-06-2020,Australia,Tasmania,228,13,215,0
28-06-2020,Australia,Victoria,2099,20,1789,290
28-06-2020,Australia,Western Australia,609,9,595,5
28-06-2020,Fiji,NA,18,0,18,0
28-06-2020,New Zealand,NA,1528,22,1484,22
28-06-2020,Papua New Guinea,NA,11,0,8,3
29-06-2020,Australia,Australian Capital Territory,108,3,105,0
29-06-2020,Australia,New South Wales,3189,49,2784,356
29-06-2020,Australia,Northern Territory,29,0,29,0
29-06-2020,Australia,Queensland,1067,6,1054,7
29-06-2020,Australia,South Australia,443,4,436,3
29-06-2020,Australia,Tasmania,228,13,215,0
29-06-2020,Australia,Victoria,2159,20,1816,323
29-06-2020,Australia,Western Australia,611,9,598,4
29-06-2020,Fiji,NA,18,0,18,0
29-06-2020,New Zealand,NA,1528,22,1484,22
29-06-2020,Papua New Guinea,NA,11,0,8,3
30-06-2020,Australia,Australian Capital Territory,108,3,105,0
30-06-2020,Australia,New South Wales,3203,49,2787,367
30-06-2020,Australia,Northern Territory,29,0,29,0
30-06-2020,Australia,Queensland,1067,6,1054,7
30-06-2020,Australia,South Australia,443,4,436,3
30-06-2020,Australia,Tasmania,228,13,215,0
30-06-2020,Australia,Victoria,2231,20,1816,395
30-06-2020,Australia,Western Australia,611,9,598,4
30-06-2020,Fiji,NA,18,0,18,0
30-06-2020,New Zealand,NA,1528,22,1484,22
30-06-2020,Papua New Guinea,NA,11,0,8,3
01-07-2020,Australia,Australian Capital Territory,108,3,105,0
01-07-2020,Australia,New South Wales,3211,49,2787,375
01-07-2020,Australia,Northern Territory,30,0,29,1
01-07-2020,Australia,Queensland,1067,6,1054,7
01-07-2020,Australia,South Australia,443,4,436,3
01-07-2020,Australia,Tasmania,228,13,215,0
01-07-2020,Australia,Victoria,2303,20,1866,417
01-07-2020,Australia,Western Australia,611,9,598,4
01-07-2020,Fiji,NA,18,0,18,0
01-07-2020,New Zealand,NA,1530,22,1490,18
01-07-2020,Papua New Guinea,NA,11,0,8,3
02-07-2020,Australia,Australian Capital Territory,108,3,105,0
02-07-2020,Australia,New South Wales,3211,49,2789,373
02-07-2020,Australia,Northern Territory,30,0,29,1
02-07-2020,Australia,Queensland,1067,6,1054,7
02-07-2020,Australia,South Australia,443,4,436,3
02-07-2020,Australia,Tasmania,228,13,215,0
02-07-2020,Australia,Victoria,2368,20,1904,444
02-07-2020,Australia,Western Australia,611,9,598,4
02-07-2020,Fiji,NA,18,0,18,0
02-07-2020,New Zealand,NA,1530,22,1490,18
02-07-2020,Papua New Guinea,NA,11,0,8,3
03-07-2020,Australia,Australian Capital Territory,108,3,105,0
03-07-2020,Australia,New South Wales,3405,49,2977,379
03-07-2020,Australia,Northern Territory,30,0,29,1
03-07-2020,Australia,Queensland,1067,6,1055,6
03-07-2020,Australia,South Australia,443,4,436,3
03-07-2020,Australia,Tasmania,228,13,215,0
03-07-2020,Australia,Victoria,2368,20,1904,444
03-07-2020,Australia,Western Australia,611,9,598,4
03-07-2020,Fiji,NA,18,0,18,0
03-07-2020,New Zealand,NA,1530,22,1490,18
03-07-2020,Papua New Guinea,NA,11,0,8,3
04-07-2020,Australia,Australian Capital Territory,108,3,105,0
04-07-2020,Australia,New South Wales,3419,49,2988,382
04-07-2020,Australia,Northern Territory,30,0,29,1
04-07-2020,Australia,Queensland,1067,6,1055,6
04-07-2020,Australia,South Australia,443,4,436,3
04-07-2020,Australia,Tasmania,228,13,215,0
04-07-2020,Australia,Victoria,2536,20,1971,545
04-07-2020,Australia,Western Australia,612,9,600,3
04-07-2020,Fiji,NA,18,0,18,0
04-07-2020,New Zealand,NA,1533,22,1490,21
04-07-2020,Papua New Guinea,NA,11,0,8,3
05-07-2020,Australia,Australian Capital Territory,108,3,105,0
05-07-2020,Australia,New South Wales,3429,49,2988,392
05-07-2020,Australia,Northern Territory,30,0,29,1
05-07-2020,Australia,Queensland,1067,6,1055,6
05-07-2020,Australia,South Australia,443,4,436,3
05-07-2020,Australia,Tasmania,228,13,215,0
05-07-2020,Australia,Victoria,2660,22,1992,646
05-07-2020,Australia,Western Australia,618,9,600,9
05-07-2020,Fiji,NA,19,0,18,1
05-07-2020,New Zealand,NA,1534,22,1490,22
05-07-2020,Papua New Guinea,NA,11,0,8,3
06-07-2020,Australia,Australian Capital Territory,108,3,105,0
06-07-2020,Australia,New South Wales,3433,49,2987,397
06-07-2020,Australia,Northern Territory,30,0,29,1
06-07-2020,Australia,Queensland,1068,6,1055,7
06-07-2020,Australia,South Australia,443,4,436,3
06-07-2020,Australia,Tasmania,228,13,215,0
06-07-2020,Australia,Victoria,2824,22,2028,774
06-07-2020,Australia,Western Australia,621,9,600,12
06-07-2020,Fiji,NA,21,0,18,3
06-07-2020,New Zealand,NA,1536,22,1492,22
06-07-2020,Papua New Guinea,NA,11,0,8,3
07-07-2020,Australia,Australian Capital Territory,111,3,105,3
07-07-2020,Australia,New South Wales,3440,49,2986,405
07-07-2020,Australia,Northern Territory,30,0,29,1
07-07-2020,Australia,Queensland,1068,6,1056,6
07-07-2020,Australia,South Australia,443,4,436,3
07-07-2020,Australia,Tasmania,228,13,215,0
07-07-2020,Australia,Victoria,2942,22,2058,862
07-07-2020,Australia,Western Australia,624,9,602,13
07-07-2020,Fiji,NA,21,0,18,3
07-07-2020,New Zealand,NA,1537,22,1492,23
07-07-2020,Papua New Guinea,NA,11,0,8,3
08-07-2020,Australia,Australian Capital Territory,112,3,105,4
08-07-2020,Australia,New South Wales,3453,49,2986,418
08-07-2020,Australia,Northern Territory,30,0,29,1
08-07-2020,Australia,Queensland,1068,6,1057,5
08-07-2020,Australia,South Australia,443,4,437,2
08-07-2020,Australia,Tasmania,228,13,215,0
08-07-2020,Australia,Victoria,3098,22,2142,934
08-07-2020,Australia,Western Australia,624,9,602,13
08-07-2020,Fiji,NA,21,0,18,3
08-07-2020,New Zealand,NA,1540,22,1494,24
08-07-2020,Papua New Guinea,NA,11,0,8,3
09-07-2020,Australia,Australian Capital Territory,113,3,105,5
09-07-2020,Australia,New South Wales,3467,49,2987,431
09-07-2020,Australia,Northern Territory,31,0,29,2
09-07-2020,Australia,Queensland,1068,6,1057,5
09-07-2020,Australia,South Australia,443,4,439,0
09-07-2020,Australia,Tasmania,228,13,215,0
09-07-2020,Australia,Victoria,3397,22,2142,1233
09-07-2020,Australia,Western Australia,627,9,602,16
09-07-2020,Fiji,NA,26,0,18,8
09-07-2020,New Zealand,NA,1542,22,1497,23
09-07-2020,Papua New Guinea,NA,11,0,8,3
10-07-2020,Australia,Australian Capital Territory,113,3,105,5
10-07-2020,Australia,New South Wales,3474,49,2997,428
10-07-2020,Australia,Northern Territory,31,0,29,2
10-07-2020,Australia,Queensland,1070,6,1058,6
10-07-2020,Australia,South Australia,443,4,439,0
10-07-2020,Australia,Tasmania,228,13,215,0
10-07-2020,Australia,Victoria,3560,23,2286,1251
10-07-2020,Australia,Western Australia,634,9,604,21
10-07-2020,Fiji,NA,26,0,18,8
10-07-2020,New Zealand,NA,1543,22,1497,24
10-07-2020,Papua New Guinea,NA,11,0,8,3
11-07-2020,Australia,Australian Capital Territory,113,3,105,5
11-07-2020,Australia,New South Wales,3478,49,2988,441
11-07-2020,Australia,Northern Territory,31,0,29,2
11-07-2020,Australia,Queensland,1070,6,1058,6
11-07-2020,Australia,South Australia,443,4,439,0
11-07-2020,Australia,Tasmania,228,13,215,0
11-07-2020,Australia,Victoria,3799,24,2289,1486
11-07-2020,Australia,Western Australia,635,9,604,22
11-07-2020,Fiji,NA,26,0,18,8
11-07-2020,New Zealand,NA,1544,22,1497,25
11-07-2020,Papua New Guinea,NA,11,0,8,3
12-07-2020,Australia,Australian Capital Territory,113,3,105,5
12-07-2020,Australia,New South Wales,3492,49,2988,455
12-07-2020,Australia,Northern Territory,31,0,29,2
12-07-2020,Australia,Queensland,1071,6,1058,7
12-07-2020,Australia,South Australia,443,4,439,0
12-07-2020,Australia,Tasmania,228,13,215,0
12-07-2020,Australia,Victoria,3967,24,2329,1614
12-07-2020,Australia,Western Australia,635,9,606,20
12-07-2020,Fiji,NA,26,0,18,8
12-07-2020,New Zealand,NA,1544,22,1497,25
12-07-2020,Papua New Guinea,NA,11,0,8,3
13-07-2020,Australia,Australian Capital Territory,113,3,105,5
13-07-2020,Australia,New South Wales,3505,49,2988,468
13-07-2020,Australia,Northern Territory,31,0,29,2
13-07-2020,Australia,Queensland,1071,6,1058,7
13-07-2020,Australia,South Australia,443,4,439,0
13-07-2020,Australia,Tasmania,228,13,215,0
13-07-2020,Australia,Victoria,4224,24,2395,1805
13-07-2020,Australia,Western Australia,636,9,606,21
13-07-2020,Fiji,NA,26,0,18,8
13-07-2020,New Zealand,NA,1545,22,1498,25
13-07-2020,Papua New Guinea,NA,11,0,8,3
14-07-2020,Australia,Australian Capital Territory,113,3,105,5
14-07-2020,Australia,New South Wales,3517,49,2988,480
14-07-2020,Australia,Northern Territory,31,0,29,2
14-07-2020,Australia,Queensland,1071,6,1058,7
14-07-2020,Australia,South Australia,443,4,439,0
14-07-2020,Australia,Tasmania,228,13,215,0
14-07-2020,Australia,Victoria,4448,27,2488,1933
14-07-2020,Australia,Western Australia,636,9,606,21
14-07-2020,Fiji,NA,26,0,18,8
14-07-2020,New Zealand,NA,1547,22,1498,27
14-07-2020,Papua New Guinea,NA,11,0,8,3
15-07-2020,Australia,Australian Capital Territory,113,3,105,5
15-07-2020,Australia,New South Wales,3527,49,2988,490
15-07-2020,Australia,Northern Territory,31,0,29,2
15-07-2020,Australia,Queensland,1071,6,1058,7
15-07-2020,Australia,South Australia,444,4,439,1
15-07-2020,Australia,Tasmania,228,13,215,0
15-07-2020,Australia,Victoria,4750,29,2591,2130
15-07-2020,Australia,Western Australia,646,9,610,27
15-07-2020,Fiji,NA,26,0,18,8
15-07-2020,New Zealand,NA,1548,22,1499,27
15-07-2020,Papua New Guinea,NA,11,0,8,3
16-07-2020,Australia,Australian Capital Territory,113,3,105,5
16-07-2020,Australia,New South Wales,3535,49,2988,498
16-07-2020,Australia,Northern Territory,31,0,29,2
16-07-2020,Australia,Queensland,1071,6,1058,7
16-07-2020,Australia,South Australia,444,4,440,0
16-07-2020,Australia,Tasmania,228,13,215,0
16-07-2020,Australia,Victoria,5165,32,2669,2464
16-07-2020,Australia,Western Australia,646,9,610,27
16-07-2020,Fiji,NA,26,0,18,8
16-07-2020,New Zealand,NA,1549,22,1506,21
16-07-2020,Papua New Guinea,NA,11,0,8,3
17-07-2020,Australia,Australian Capital Territory,113,3,105,5
17-07-2020,Australia,New South Wales,3550,49,2988,513
17-07-2020,Australia,Northern Territory,31,0,29,2
17-07-2020,Australia,Queensland,1071,6,1059,6
17-07-2020,Australia,South Australia,444,4,440,0
17-07-2020,Australia,Tasmania,228,13,215,0
17-07-2020,Australia,Victoria,5353,34,2709,2610
17-07-2020,Australia,Western Australia,651,9,617,25
17-07-2020,Fiji,NA,26,0,18,8
17-07-2020,New Zealand,NA,1550,22,1506,22
17-07-2020,Papua New Guinea,NA,15,0,8,7
18-07-2020,Australia,Australian Capital Territory,113,3,105,5
18-07-2020,Australia,New South Wales,3568,49,2988,531
18-07-2020,Australia,Northern Territory,31,0,29,2
18-07-2020,Australia,Queensland,1071,6,1060,5
18-07-2020,Australia,South Australia,444,4,440,0
18-07-2020,Australia,Tasmania,228,13,215,0
18-07-2020,Australia,Victoria,5696,38,2819,2839
18-07-2020,Australia,Western Australia,651,9,618,24
18-07-2020,Fiji,NA,26,0,18,8
18-07-2020,New Zealand,NA,1553,22,1506,25
18-07-2020,Papua New Guinea,NA,16,0,8,8
19-07-2020,Australia,Australian Capital Territory,113,3,107,3
19-07-2020,Australia,New South Wales,3588,49,2988,551
19-07-2020,Australia,Northern Territory,31,0,29,2
19-07-2020,Australia,Queensland,1072,6,1061,5
19-07-2020,Australia,South Australia,444,4,440,0
19-07-2020,Australia,Tasmania,228,13,215,0
19-07-2020,Australia,Victoria,5942,39,2933,2970
19-07-2020,Australia,Western Australia,651,9,622,20
19-07-2020,Fiji,NA,27,0,18,9
19-07-2020,New Zealand,NA,1554,22,1506,26
19-07-2020,Papua New Guinea,NA,16,0,8,8
20-07-2020,Australia,Australian Capital Territory,113,3,107,3
20-07-2020,Australia,New South Wales,3599,49,2988,562
20-07-2020,Australia,Northern Territory,31,0,29,2
20-07-2020,Australia,Queensland,1072,6,1061,5
20-07-2020,Australia,South Australia,444,4,440,0
20-07-2020,Australia,Tasmania,229,13,215,1
20-07-2020,Australia,Victoria,6289,42,2933,3314
20-07-2020,Australia,Western Australia,651,9,625,17
20-07-2020,Fiji,NA,27,0,18,9
20-07-2020,New Zealand,NA,1555,22,1506,27
20-07-2020,Papua New Guinea,NA,19,1,8,10
21-07-2020,Australia,Australian Capital Territory,113,3,107,3
21-07-2020,Australia,New South Wales,3614,49,2988,577
21-07-2020,Australia,Northern Territory,31,0,30,1
21-07-2020,Australia,Queensland,1073,6,1062,5
21-07-2020,Australia,South Australia,444,4,440,0
21-07-2020,Australia,Tasmania,229,13,215,1
21-07-2020,Australia,Victoria,6739,44,3078,3617
21-07-2020,Australia,Western Australia,651,9,625,17
21-07-2020,Fiji,NA,27,0,18,9
21-07-2020,New Zealand,NA,1555,22,1506,27
21-07-2020,Papua New Guinea,NA,27,1,8,18
22-07-2020,Australia,Australian Capital Territory,113,3,109,1
22-07-2020,Australia,New South Wales,3633,49,2988,596
22-07-2020,Australia,Northern Territory,31,0,30,1
22-07-2020,Australia,Queensland,1074,6,1063,5
22-07-2020,Australia,South Australia,446,4,441,1
22-07-2020,Australia,Tasmania,229,13,215,1
22-07-2020,Australia,Victoria,7125,49,3298,3778
22-07-2020,Australia,Western Australia,654,9,631,14
22-07-2020,Fiji,NA,27,0,18,9
22-07-2020,New Zealand,NA,1555,22,1511,22
22-07-2020,Papua New Guinea,NA,30,0,8,22
23-07-2020,Australia,Australian Capital Territory,113,3,109,1
23-07-2020,Australia,New South Wales,3640,49,2988,603
23-07-2020,Australia,Northern Territory,31,0,30,1
23-07-2020,Australia,Queensland,1076,6,1063,7
23-07-2020,Australia,South Australia,447,4,441,2
23-07-2020,Australia,Tasmania,229,13,215,1
23-07-2020,Australia,Victoria,7405,55,3298,4052
23-07-2020,Australia,Western Australia,654,9,631,14
23-07-2020,Fiji,NA,27,0,18,9
23-07-2020,New Zealand,NA,1556,22,1513,21
23-07-2020,Papua New Guinea,NA,31,0,11,20
24-07-2020,Australia,Australian Capital Territory,113,3,109,1
24-07-2020,Australia,New South Wales,3654,49,2988,617
24-07-2020,Australia,Northern Territory,31,0,30,1
24-07-2020,Australia,Queensland,1076,6,1063,7
24-07-2020,Australia,South Australia,447,4,441,2
24-07-2020,Australia,Tasmania,229,13,215,1
24-07-2020,Australia,Victoria,7744,61,3450,4233
24-07-2020,Australia,Western Australia,656,9,642,5
24-07-2020,Fiji,NA,27,0,18,9
24-07-2020,New Zealand,NA,1556,22,1513,21
24-07-2020,Papua New Guinea,NA,32,0,11,21
25-07-2020,Australia,Australian Capital Territory,113,3,109,1
25-07-2020,Australia,New South Wales,3668,49,2988,631
25-07-2020,Australia,Northern Territory,31,0,30,1
25-07-2020,Australia,Queensland,1076,6,1063,7
25-07-2020,Australia,South Australia,447,4,441,2
25-07-2020,Australia,Tasmania,229,13,215,1
25-07-2020,Australia,Victoria,8181,71,3529,4581
25-07-2020,Australia,Western Australia,658,9,644,5
25-07-2020,Fiji,NA,27,0,18,9
25-07-2020,New Zealand,NA,1556,22,1513,21
25-07-2020,Papua New Guinea,NA,39,0,11,28
26-07-2020,Australia,Australian Capital Territory,113,3,109,1
26-07-2020,Australia,New South Wales,3685,49,2989,647
26-07-2020,Australia,Northern Territory,31,0,30,1
26-07-2020,Australia,Queensland,1076,6,1063,7
26-07-2020,Australia,South Australia,447,4,441,2
26-07-2020,Australia,Tasmania,229,13,215,1
26-07-2020,Australia,Victoria,8696,77,3680,4939
26-07-2020,Australia,Western Australia,658,9,647,2
26-07-2020,Fiji,NA,27,0,18,9
26-07-2020,New Zealand,NA,1556,22,1513,21
26-07-2020,Papua New Guinea,NA,62,0,11,51
27-07-2020,Australia,Australian Capital Territory,113,3,109,1
27-07-2020,Australia,New South Wales,3699,49,2989,661
27-07-2020,Australia,Northern Territory,31,0,30,1
27-07-2020,Australia,Queensland,1076,6,1063,7
27-07-2020,Australia,South Australia,447,4,441,2
27-07-2020,Australia,Tasmania,229,13,215,1
27-07-2020,Australia,Victoria,9049,83,3817,5149
27-07-2020,Australia,Western Australia,659,9,647,3
27-07-2020,Fiji,NA,27,0,18,9
27-07-2020,New Zealand,NA,1557,22,1514,21
27-07-2020,Papua New Guinea,NA,62,0,11,51
28-07-2020,Australia,Australian Capital Territory,113,3,109,1
28-07-2020,Australia,New South Wales,3718,49,2989,680
28-07-2020,Australia,Northern Territory,31,0,30,1
28-07-2020,Australia,Queensland,1078,6,1063,9
28-07-2020,Australia,South Australia,448,4,441,3
28-07-2020,Australia,Tasmania,229,13,215,1
28-07-2020,Australia,Victoria,9304,92,4123,5089
28-07-2020,Australia,Western Australia,661,9,647,5
28-07-2020,Fiji,NA,27,0,18,9
28-07-2020,New Zealand,NA,1559,22,1514,23
28-07-2020,Papua New Guinea,NA,63,0,11,52
29-07-2020,Australia,Australian Capital Territory,113,3,109,1
29-07-2020,Australia,New South Wales,3736,49,2989,698
29-07-2020,Australia,Northern Territory,31,0,30,1
29-07-2020,Australia,Queensland,1082,6,1065,11
29-07-2020,Australia,South Australia,448,4,441,3
29-07-2020,Australia,Tasmania,229,13,215,1
29-07-2020,Australia,Victoria,9998,105,4123,5770
29-07-2020,Australia,Western Australia,661,9,647,5
29-07-2020,Fiji,NA,27,0,18,9
29-07-2020,New Zealand,NA,1560,22,1514,24
29-07-2020,Papua New Guinea,NA,63,1,11,51
30-07-2020,Australia,Australian Capital Territory,113,3,109,1
30-07-2020,Australia,New South Wales,3756,49,2989,718
30-07-2020,Australia,Northern Territory,31,0,30,1
30-07-2020,Australia,Queensland,1083,6,1066,11
30-07-2020,Australia,South Australia,449,4,441,4
30-07-2020,Australia,Tasmania,229,13,215,1
30-07-2020,Australia,Victoria,10577,112,4259,6206
30-07-2020,Australia,Western Australia,665,9,650,6
30-07-2020,Fiji,NA,27,0,18,9
30-07-2020,New Zealand,NA,1560,22,1518,20
30-07-2020,Papua New Guinea,NA,63,2,11,50
31-07-2020,Australia,Australian Capital Territory,113,3,110,0
31-07-2020,Australia,New South Wales,3773,50,2989,734
31-07-2020,Australia,Northern Territory,33,0,30,3
31-07-2020,Australia,Queensland,1084,6,1066,12
31-07-2020,Australia,South Australia,451,4,443,4
31-07-2020,Australia,Tasmania,229,13,216,0
31-07-2020,Australia,Victoria,10931,116,4479,6336
31-07-2020,Australia,Western Australia,666,9,650,7
31-07-2020,Fiji,NA,27,1,18,8
31-07-2020,New Zealand,NA,1562,22,1518,22
31-07-2020,Papua New Guinea,NA,72,2,11,59
01-08-2020,Australia,Australian Capital Territory,113,3,110,0
01-08-2020,Australia,New South Wales,3784,50,2991,743
01-08-2020,Australia,Northern Territory,33,0,30,3
01-08-2020,Australia,Queensland,1085,6,1066,13
01-08-2020,Australia,South Australia,453,4,443,6
01-08-2020,Australia,Tasmania,229,13,216,0
01-08-2020,Australia,Victoria,10931,116,4696,6119
01-08-2020,Australia,Western Australia,641,9,652,-20
01-08-2020,Fiji,NA,27,1,18,8
